Date,Open,High,Low,Close,Volume,Adj Close
2011-11-09,119.330002,119.669998,117.239998,117.690002,12096200,104.167289
2011-11-08,121.010002,121.75,119.900002,121.589996,7383200,107.619169
2011-11-07,119.519997,120.50,118.550003,120.449997,8694400,106.610157
2011-11-04,119.400002,119.68,118.239998,119.599998,7021900,105.857824
2011-11-03,119.230003,120.410004,118.160004,120.190002,12007500,106.380036
2011-11-02,117.800003,118.519997,117.169998,118.129997,7605000,104.556728
2011-11-01,116.900002,117.669998,116.029999,116.379997,15120600,103.007805
2011-10-31,120.75,120.919998,119.269997,119.339996,13398600,105.627696
2011-10-28,121.580002,122.239998,121.360001,122.040001,6666900,108.017467
2011-10-27,121.080002,122.580002,120.449997,121.940002,12948500,107.928959
2011-10-26,118.379997,118.660004,116.68,118.410004,9938700,104.804561
2011-10-25,118.220001,118.360001,116.57,116.790001,9405200,103.370698
2011-10-24,118.169998,119.160004,118.010002,118.879997,8407500,105.220552
2011-10-21,116.449997,117.879997,116.43,117.849998,13012000,104.308901
2011-10-20,115.07,115.769997,113.839996,115.330002,7944500,101.914711
2011-10-19,115.470001,116.25,114.580002,114.949997,15286300,101.578909
2011-10-18,113.540001,116.419998,112.830002,115.510002,11694400,102.073774
2011-10-17,115.839996,115.879997,113.639999,113.900002,8397900,100.65105
2011-10-14,115.82,116.349998,115.160004,116.339996,5256900,102.807222
2011-10-13,114.529999,115.010002,113.639999,114.660004,5493900,101.322648
2011-10-12,114.769997,116.120003,114.410004,114.989998,7855800,101.614257
2011-10-11,113.620003,114.349998,113.529999,114.010002,7836000,100.748255
2011-10-10,112.599998,114.239998,112.589996,114.209999,7176500,100.924988
2011-10-07,111.870003,112.209999,110.379997,111.019997,10022000,98.10605
2011-10-06,109.300003,111.209999,108.470001,111.089996,8534300,98.167907
2011-10-05,107.849998,109.410004,107.260002,109.279999,9967000,96.56845
2011-10-04,105.080002,108.089996,103.839996,107.720001,18100000,95.189913
2011-10-03,108.209999,109.610001,106.300003,106.360001,13520400,93.988109
2011-09-30,109.809998,111.160004,108.870003,108.93,10338600,96.259164
2011-09-29,111.870003,112.50,109.43,111.379997,13212200,98.424175
2011-09-28,112.099998,112.959999,109.739998,109.830002,11260200,97.054476
2011-09-27,112.410004,113.449997,111.089996,111.709999,13564400,98.715791
2011-09-26,108.410004,110.330002,107.480003,110.239998,11476000,97.416781
2011-09-23,106.440002,107.870003,106.129997,107.449997,12056800,94.951316
2011-09-22,107.949997,108.400002,105.720001,107.07,19744500,94.61552
2011-09-21,113.93,114.230003,110.879997,110.949997,14933100,98.044193
2011-09-20,114.260002,115.260002,113.480003,113.879997,8070700,100.633373
2011-09-19,113.099998,114.220001,112.290001,113.720001,9727400,100.491987
2011-09-16,114.610001,115.129997,113.809998,114.860001,12330800,101.499381
2011-09-15,113.43,114.330002,112.830002,114.260002,9646000,100.783604
2011-09-14,111.489998,113.830002,109.870003,112.400002,14634500,99.142982
2011-09-13,110.68,111.370003,109.82,110.919998,10836700,97.837537
2011-09-12,108.370003,110.550003,108.150002,110.510002,10062000,97.475898
2011-09-09,111.639999,111.699997,109.220001,109.82,11877700,96.867278
2011-09-08,113.379997,114.68,112.730003,112.870003,7772800,99.557549
2011-09-07,112.739998,114.019997,112.400002,113.940002,7271500,100.501347
2011-09-06,109.400002,111.459999,109.18,111.209999,10881100,98.093334
2011-09-02,112.739998,113.279999,111.949997,112.279999,9426300,99.037133
2011-09-01,116.089996,117.029999,114.720001,114.870003,7690900,101.321659
2011-08-31,116.160004,116.970001,115.120003,115.949997,8390900,102.274273
2011-08-30,114.830002,116.160004,114.129997,115.349998,10480300,101.745041
2011-08-29,113.970001,115.199997,113.919998,115.139999,7117800,101.55981
2011-08-26,110.720001,113.07,109.089996,112.699997,13140300,99.407594
2011-08-25,113.389999,113.779999,110.809998,111.260002,10391700,98.137439
2011-08-24,111.25,113.07,110.910004,112.949997,9256900,99.628108
2011-08-23,108.849998,111.470001,108.43,111.370003,12374800,98.234466
2011-08-22,110.18,110.300003,108.010002,108.300003,11314800,95.526558
2011-08-19,108.290001,110.629997,107.769997,107.910004,15277500,95.182557
2011-08-18,111.599998,111.699997,109.010002,110.07,18143700,96.718209
2011-08-17,114.699997,115.459999,113.379997,114.260002,9350200,100.399953
2011-08-16,113.940002,114.910004,112.970001,114.080002,10846800,100.241787
2011-08-15,113.779999,114.879997,113.440002,114.809998,13586200,100.883232
2011-08-12,112.489998,113.489998,111.580002,112.800003,14097500,99.117055
2011-08-11,108.199997,112.82,107.830002,111.25,17393500,97.755072
2011-08-10,110.220001,110.669998,106.870003,107.169998,27711600,94.169985
2011-08-09,109.660004,112.379997,105.940002,112.370003,32097800,98.739215
2011-08-08,111.269997,113.029999,108.019997,108.07,30395700,94.960814
2011-08-05,115.129997,115.559998,111.260002,114.25,30450400,100.391164
2011-08-04,117.32,117.57,113.559998,113.709999,19368300,99.916666
2011-08-03,118.599998,118.889999,116.830002,118.800003,16594800,104.389239
2011-08-02,120.32,121.00,118.419998,118.459999,9644500,104.090479
2011-08-01,122.739998,122.959999,119.769997,121.110001,11630000,106.419028
2011-07-29,121.080002,122.230003,120.639999,121.129997,16015400,106.436599
2011-07-28,122.82,123.660004,122.07,122.279999,7454600,107.447102
2011-07-27,124.370003,124.389999,122.690002,122.839996,7558600,107.93917
2011-07-26,125.360001,125.529999,124.669998,124.830002,7202900,109.687783
2011-07-25,125.339996,126.339996,125.129997,125.760002,5236200,110.504971
2011-07-22,126.879997,127.019997,126.220001,126.599998,5848500,111.243074
2011-07-21,126.029999,127.300003,125.730003,127.029999,6881400,111.620914
2011-07-20,125.769997,125.830002,125.260002,125.459999,3291800,110.241359
2011-07-19,124.400002,125.82,124.32,125.629997,5848000,110.390736
2011-07-18,123.900002,124.019997,122.720001,123.620003,6150200,108.62456
2011-07-15,124.709999,124.769997,123.779999,124.559998,7853000,109.450531
2011-07-14,124.889999,125.669998,123.970001,124.209999,6517000,109.044573
2011-07-13,124.959999,125.940002,124.489998,124.800003,7366800,109.562541
2011-07-12,124.860001,125.540001,124.309998,124.330002,12501300,109.149924
2011-07-11,125.169998,125.459999,124.540001,124.949997,6931200,109.694221
2011-07-08,126.029999,126.419998,125.50,126.389999,5987200,110.958406
2011-07-07,126.830002,127.370003,126.599998,127.099998,4400700,111.581718
2011-07-06,125.379997,126.260002,125.230003,126.089996,9795100,110.695032
2011-07-05,125.540001,125.809998,125.160004,125.489998,5324300,110.16829
2011-07-01,124.089996,125.720001,123.800003,125.580002,8692000,110.247305
2011-06-30,122.900002,124.019997,122.760002,123.830002,4754500,108.710972
2011-06-29,122.00,122.610001,121.489998,122.449997,5712400,107.499459
2011-06-28,120.629997,121.650002,120.489998,121.610001,4085500,106.762022
2011-06-27,119.269997,120.730003,119.080002,120.199997,4488800,105.524172
2011-06-24,120.230003,120.309998,118.989998,119.199997,6643300,104.646268
2011-06-23,119.620003,120.339996,118.489998,120.32,9033500,105.629524
2011-06-22,121.150002,121.809998,120.790001,120.809998,4702500,106.059695
2011-06-21,120.980003,121.910004,120.739998,121.589996,4744500,106.74446
2011-06-20,119.349998,120.739998,119.339996,120.540001,5679800,105.822664
2011-06-17,120.230003,120.470001,119.43,119.739998,7742000,105.120337
2011-06-16,118.839996,119.849998,118.690002,119.529999,7469900,104.753376
2011-06-15,119.650002,120.059998,118.550003,118.879997,20958800,104.183729
2011-06-14,120.25,121.139999,120.209999,120.699997,4853100,105.778736
2011-06-13,119.730003,120.040001,119.089996,119.459999,5363200,104.69203
2011-06-10,120.650002,120.739998,119.209999,119.370003,7384800,104.613159
2011-06-09,120.589996,121.68,120.43,121.120003,4024900,106.146819
2011-06-08,120.410004,120.830002,120.080002,120.300003,6860100,105.42819
2011-06-07,121.279999,121.599998,120.470001,120.489998,3834600,105.594697
2011-06-06,121.099998,121.339996,120.510002,120.730003,4679000,105.805033
2011-06-03,120.879997,122.00,120.839996,121.32,6224000,106.322092
2011-06-02,122.760002,122.870003,121.720001,122.300003,8832200,107.180945
2011-06-01,125.129997,125.18,122.620003,122.699997,8218900,107.53149
2011-05-31,125.330002,125.550003,124.599998,125.50,5290000,109.985349
2011-05-27,124.18,124.650002,123.980003,124.230003,4402800,108.872353
2011-05-26,123.410004,124.169998,122.919998,123.800003,6190400,108.49551
2011-05-25,122.839996,124.129997,122.800003,123.650002,4110900,108.364053
2011-05-24,123.809998,123.959999,123.209999,123.300003,4244400,108.057322
2011-05-23,123.220001,123.879997,123.029999,123.519997,5901700,108.250119
2011-05-20,125.510002,125.660004,124.57,124.849998,6881200,109.415703
2011-05-19,126.110001,126.480003,125.459999,126.18,4714900,110.21847
2011-05-18,124.889999,125.849998,124.559998,125.709999,4534600,109.807923
2011-05-17,124.93,125.260002,123.849998,124.809998,25391000,109.02177
2011-05-16,125.57,126.419998,125.290001,125.470001,4399900,109.598284
2011-05-13,126.980003,127.120003,125.410004,125.959999,6677500,110.026298
2011-05-12,125.959999,127.160004,125.370003,126.989998,6684200,110.926004
2011-05-11,127.199997,127.25,125.739998,126.309998,7813600,110.332022
2011-05-10,126.959999,127.669998,126.809998,127.449997,4179600,111.327814
2011-05-09,126.239998,127.07,126.040001,126.709999,5464900,110.681425
2011-05-06,126.730003,127.440002,125.830002,126.269997,9866400,110.297082
2011-05-05,126.580002,126.839996,125.00,125.639999,11362900,109.746778
2011-05-04,127.669998,127.760002,126.510002,126.970001,8253900,110.908537
2011-05-03,127.760002,128.179993,127.269997,127.82,7708200,111.651012
2011-05-02,128.600006,128.630005,127.620003,127.839996,10518700,111.668479
2011-04-29,127.559998,128.119995,127.540001,128.039993,11425900,111.843177
2011-04-28,126.559998,127.540001,126.540001,127.419998,11788000,111.30161
2011-04-27,125.879997,126.870003,125.669998,126.690002,5703800,110.663957
2011-04-26,124.790001,125.879997,124.650002,125.699997,6200000,109.799186
2011-04-25,124.660004,124.709999,124.209999,124.550003,4441200,108.794664
2011-04-21,124.629997,124.809998,124.190002,124.790001,4019100,109.004303
2011-04-20,123.93,124.529999,123.760002,124.339996,6708700,108.611223
2011-04-19,121.959999,122.489998,121.730003,122.389999,5007200,106.907897
2011-04-18,121.830002,121.879997,120.650002,121.739998,10033200,106.340119
2011-04-15,122.879997,123.419998,122.449997,123.190002,5299500,107.606701
2011-04-14,121.970001,122.889999,121.459999,122.720001,4338300,107.09832
2011-04-13,123.169998,123.209999,122.080002,122.550003,4278200,106.949962
2011-04-12,122.919998,123.099998,122.169998,122.459999,5161400,106.871415
2011-04-11,123.790001,124.279999,123.360001,123.639999,5467500,107.901207
2011-04-08,124.290001,124.349998,123.050003,123.650002,6080300,107.909936
2011-04-07,124.040001,124.25,123.110001,123.910004,6542200,108.136841
2011-04-06,124.209999,124.360001,123.800003,124.169998,4246000,108.363739
2011-04-05,123.519997,124.139999,123.260002,123.650002,8523300,107.909936
2011-04-04,123.639999,123.839996,123.449997,123.760002,6278900,108.005934
2011-04-01,123.589996,123.949997,123.139999,123.459999,5203200,107.74412
2011-03-31,123.18,123.559998,122.949997,123.019997,4355100,107.360127
2011-03-30,123.00,123.580002,122.940002,123.209999,4100800,107.525943
2011-03-29,121.739998,122.599998,121.489998,122.510002,6025800,106.915053
2011-03-28,122.110001,122.459999,121.699997,121.760002,2663400,106.260524
2011-03-25,121.699997,122.330002,121.599998,121.959999,6604100,106.435063
2011-03-24,121.25,121.650002,120.720001,121.459999,4827100,105.99871
2011-03-23,119.68,120.910004,119.440002,120.629997,6693400,105.274364
2011-03-22,120.150002,120.239998,119.769997,119.919998,6360500,104.654744
2011-03-21,119.550003,120.519997,119.550003,120.07,7615000,104.785651
2011-03-18,118.830002,119.010002,118.00,118.269997,10498900,103.21478
2011-03-17,117.449997,117.980003,116.910004,117.690002,7902300,102.511386
2011-03-16,117.989998,118.209999,115.510002,116.160004,16469000,101.178713
2011-03-15,117.099998,119.129997,116.919998,118.43,14786600,103.155946
2011-03-14,119.769997,120.110001,118.919998,119.849998,8026700,104.392805
2011-03-11,119.269997,120.839996,119.220001,120.419998,10479900,104.889291
2011-03-10,120.949997,121.050003,119.620003,119.730003,15698000,104.288286
2011-03-09,121.870003,122.459999,121.449997,122.010002,7819900,106.274231
2011-03-08,120.870003,122.389999,120.580002,121.989998,8009200,106.256806
2011-03-07,121.769997,122.260002,120.209999,120.709999,8355500,105.141891
2011-03-04,122.43,122.529999,120.599998,121.470001,10366700,105.803874
2011-03-03,121.440002,122.660004,121.43,122.360001,7297200,106.579089
2011-03-02,120.25,120.980003,120.00,120.449997,8298400,104.915421
2011-03-01,122.400002,122.480003,120.370003,120.370003,9666700,104.845744
2011-02-28,121.50,122.18,121.440002,122.150002,5759600,106.396174
2011-02-25,120.940002,121.330002,120.739998,121.139999,5649800,105.516433
2011-02-24,120.769997,121.040001,119.559998,120.419998,12247300,104.889291
2011-02-23,121.669998,121.769997,120.360001,120.849998,14461100,105.263834
2011-02-22,122.870003,123.279999,121.489998,121.889999,9844300,106.169705
2011-02-18,122.970001,123.639999,122.82,123.599998,6320900,107.659163
2011-02-17,122.650002,123.339996,122.57,123.160004,4856500,107.014601
2011-02-16,122.489998,123.059998,122.370003,122.879997,5680000,106.771301
2011-02-15,122.339996,122.370003,121.879997,122.199997,4854700,106.180444
2011-02-14,122.489998,122.709999,122.300003,122.610001,4093900,106.536699
2011-02-11,121.82,122.760002,121.709999,122.650002,6887200,106.571456
2011-02-10,121.769997,122.25,121.43,122.169998,7202200,106.154378
2011-02-09,122.110001,122.400002,121.75,122.279999,7682100,106.249958
2011-02-08,121.449997,122.220001,121.330002,122.139999,6032000,106.128312
2011-02-07,120.879997,121.650002,120.849998,121.349998,7317100,105.441875
2011-02-04,120.370003,120.690002,120.019997,120.690002,5191300,104.868399
2011-02-03,120.029999,120.57,119.559998,120.370003,6338100,104.590349
2011-02-02,119.889999,120.32,119.889999,120.099998,4231200,104.355741
2011-02-01,119.160004,120.230003,119.080002,120.089996,7626900,104.34705
2011-01-31,118.25,118.650002,117.879997,118.599998,8965000,103.05238
2011-01-28,119.660004,119.860001,117.760002,118.019997,17156100,102.548412
2011-01-27,119.620003,119.93,119.449997,119.639999,7393200,103.956044
2011-01-26,119.550003,119.940002,119.339996,119.610001,9154100,103.929978
2011-01-25,119.300003,119.589996,118.709999,119.489998,10474000,103.825707
2011-01-24,118.360001,119.580002,118.339996,119.559998,12299400,103.88653
2011-01-21,118.709999,118.800003,117.970001,118.459999,9663000,102.930734
2011-01-20,117.839996,118.339996,117.330002,118.120003,10935600,102.510192
2011-01-19,118.349998,118.489998,117.860001,118.160004,9080300,102.544906
2011-01-18,117.760002,118.43,117.739998,118.230003,4665700,102.605655
2011-01-14,116.879997,117.769997,116.809998,117.690002,5885800,102.137017
2011-01-13,117.370003,117.379997,116.82,117.199997,6056800,101.711767
2011-01-12,117.150002,117.650002,117.010002,117.400002,5255800,101.88534
2011-01-11,116.629997,116.860001,116.169998,116.550003,5122600,101.147671
2011-01-10,116.160004,116.339996,115.559998,116.199997,6166700,100.843919
2011-01-07,116.910004,117.099998,115.82,116.57,9249800,101.165025
2011-01-06,117.139999,117.190002,116.50,116.779999,7161600,101.347272
2011-01-05,116.459999,117.190002,116.300003,117.040001,7567800,101.572914
2011-01-04,116.709999,116.730003,116.110001,116.639999,9775600,101.225774
2011-01-03,116.410004,116.860001,116.360001,116.410004,9108900,101.026173
